Date,Time,Open,High,Low,Close,Volume
2018.03.04,13:00,11484,11463,11549,11439,869.20922939
2018.03.04,13:15,11462,11441,11468.9816067,11419.08639899,157.77718473
2018.03.04,13:30,11441,11457.00181673,11470,11431,100.52118619
2018.03.04,13:45,11458,11442,11458,11400,355.72007264
2018.03.04,14:00,11441,11423,11466,11406,413.90355743
2018.03.04,14:15,11424,11416,11458,11411,211.9658975
2018.03.04,14:30,11417,11406,11452,11375,549.31590591
2018.03.04,14:45,11407,11421,11433,11389,241.75620804
2018.03.04,15:00,11422,11441,11471,11421,452.60520975
2018.03.04,15:15,11441,11477,11477,11440,152.29987274
2018.03.04,15:30,11477,11500,11528,11477,387.31863889
2018.03.04,15:45,11499,11500,11544,11495,455.95334991
2018.03.04,16:00,11500,11477,11518,11427,379.62965802
2018.03.04,16:15,11478,11423,11489,11422,182.63550897
2018.03.04,16:30,11424,11452,11456,11418,266.70542273
2018.03.04,16:45,11452,11474,11474,11445,320.00308499
2018.03.04,17:00,11474,11450,11475,11449,143.43884707
2018.03.04,17:15,11450,11461,11465,11424,199.58387996
2018.03.04,17:30,11460,11479,11480,11460,132.57801842
2018.03.04,17:45,11478,11479,11480,11446,328.89307315
2018.03.04,18:00,11480,11484,11485,11466,200.1313117
2018.03.04,18:15,11484,11485,11485,11468,118.10410396
2018.03.04,18:30,11484,11522,11522,11482,780.865762
2018.03.04,18:45,11522,11535,11535,11504,341.41317456
2018.03.04,19:00,11535,11480,11545,11473,401.68358019
2018.03.04,19:15,11480,11517,11539,11479,174.12707254
2018.03.04,19:30,11516,11586,11589,11513,529.98882501
2018.03.04,19:45,11586,11571,11590,11550,215.3636508
2018.03.04,20:00,11571,11595,11600,11557,192.08589988
2018.03.04,20:15,11595,11596,11623,11575,790.27080474
2018.03.04,20:30,11597,11545,11598,11534,533.9526303
2018.03.04,20:45,11546,11517,11555,11516,164.79906104
2018.03.04,21:00,11517,11523,11544,11511,167.23252211
2018.03.04,21:15,11522,11483,11526,11476,286.78264439
2018.03.04,21:30,11484,11503,11518,11475,146.5514386
2018.03.04,21:45,11503,11530,11540,11503,178.73135231
2018.03.04,22:00,11529,11542,11560,11524,196.02384789
2018.03.04,22:15,11543,11548,11560,11531,56.9768654
2018.03.04,22:30,11549,11507,11549,11499,490.02175281
2018.03.04,22:45,11508,11534,11545,11507,140.83189547
2018.03.04,23:00,11534,11519,11535,11509,178.77145947
2018.03.04,23:15,11520,11581,11603,11517,486.35199473
2018.03.04,23:30,11580,11540,11581,11537,182.39973989
2018.03.04,23:45,11540,11518,11550,11501,305.609221
2018.03.05,00:00,11517,11539,11545,11517,177.53486843
2018.03.05,00:15,11539,11527,11546,11521,109.51950675
2018.03.05,00:30,11527,11477,11527,11438,562.68793565
2018.03.05,00:45,11477,11438,11477,11424,266.55481274
2018.03.05,01:00,11439,11455,11467,11425,143.12858701
2018.03.05,01:15,11453,11459,11460,11443,87.75323938
2018.03.05,01:30,11458,11479,11485,11457,128.52055021
2018.03.05,01:45,11478,11457,11480,11451,128.99032716
2018.03.05,02:00,11460,11454,11463,11429,159.03158766
2018.03.05,02:15,11454,11425,11464.46606725,11400,396.04458911
2018.03.05,02:30,11425,11461,11466,11420,130.0591992
2018.03.05,02:45,11462,11494,11501,11461,147.29986329
2018.03.05,03:00,11493,11470,11500,11469,69.41780661
2018.03.05,03:15,11471,11495,11495,11470,72.83508002
2018.03.05,03:30,11495,11522,11538,11471,263.44486077
2018.03.05,03:45,11521,11506,11534,11484,148.57916505
2018.03.05,04:00,11506,11555,11567,11506,397.36719372
2018.03.05,04:15,11554,11546,11580,11543,306.62506325
2018.03.05,04:30,11547,11516,11550,11495,332.13297905
2018.03.05,04:45,11516,11537,11544,11498,314.05436533
2018.03.05,05:00,11536,11511.05867242,11541,11488,327.98210725
2018.03.05,05:15,11511.05867242,11523,11536,11510,123.31312469
2018.03.05,05:30,11522,11516,11527,11499,174.38799859
2018.03.05,05:45,11515,11515,11516,11500,162.30332134
2018.03.05,06:00,11515,11523,11550,11511,165.74773694
2018.03.05,06:15,11523,11488,11544,11464,361.20263496
2018.03.05,06:30,11488,11478,11488.56376331,11442,438.68397366
2018.03.05,06:45,11478,11477,11479,11432,258.45663888
2018.03.05,07:00,11477,11480,11515,11475,289.53233192
2018.03.05,07:15,11480,11466,11480,11464,128.11501347
2018.03.05,07:30,11466,11494,11511,11461,144.30764169
2018.03.05,07:45,11494,11508,11518,11494,168.35098078
2018.03.05,08:00,11508,11506,11530,11496,219.99062924
2018.03.05,08:15,11505,11529,11546,11505,155.59559587
2018.03.05,08:30,11528,11532,11548,11527,140.11800648
2018.03.05,08:45,11531,11519,11532,11505,113.07701226
2018.03.05,09:00,11518,11515,11537,11513,91.57165469
2018.03.05,09:15,11517,11520,11520,11509,62.3472072
2018.03.05,09:30,11520,11509,11520,11475,340.69299771
2018.03.05,09:45,11510,11487,11516.81652503,11486,197.15017304
2018.03.05,10:00,11487,11487,11513,11486,206.78689421
2018.03.05,10:15,11487,11507,11510,11480,144.79095339
2018.03.05,10:30,11507,11577,11585,11507,574.03734079
2018.03.05,10:45,11576,11670,11700,11576,1987.72154555
2018.03.05,11:00,11670,11665,11691,11640,361.47101096
2018.03.05,11:15,11659.85903077,11641,11665,11631,282.17649624
2018.03.05,11:30,11642,11642,11664,11635,280.99025103
2018.03.05,11:45,11642,11648,11649,11634,203.84858391
2018.03.05,12:00,11648,11660,11698,11632,571.27808386
2018.03.05,12:15,11661,11629,11693,11614,472.72659702
2018.03.05,12:30,11629,11609,11662,11531,1267.95342929
2018.03.05,12:45,11610,11604,11630,11580,301.57506932
2018.03.05,13:00,11604,11544,11610,11541,250.84523352
2018.03.05,13:15,11544,11530,11580,11515,329.67634144
2018.03.05,13:30,11539,11579,11595,11531,217.78178002
2018.03.05,13:45,11580,11576,11590,11557,137.66068758
2018.03.05,14:00,11576,11589,11589,11560,113.08434878
