Date,Time,Open,High,Low,Close,Volume
2018.02.25,04:00,9654.18,9659.42,9659.42,9654.18,0.08797255000000001
2018.02.25,04:01,9649.56,9650.88,9650.88,9649.56,0.0881
2018.02.25,04:02,9649.49,9649.57,9649.56,9649.49,0.5912000000000001
2018.02.25,04:03,9649.48,9661,9649.48,9661,0.66589817
2018.02.25,04:04,9661,9687.99,9661,9687.98,3.0762416699999986
2018.02.25,04:05,9687.96,9692.35,9687.97,9689.82,1.3502606999999998
2018.02.25,04:06,9689.81,9689.82,9689.81,9689.82,0.20997359
2018.02.25,04:07,9689.81,9689.82,9689.82,9689.81,1.4497749700000002
2018.02.25,04:08,9689.81,9689.82,9689.81,9689.81,0.42258757999999996
2018.02.25,04:09,9689.81,9689.82,9689.82,9689.82,0.29023200000000005
2018.02.25,04:10,9689.81,9689.81,9689.81,9689.81,0.120017
2018.02.25,04:11,9656.29,9689.82,9689.82,9656.3,7.643558089999998
2018.02.25,04:12,9651.33,9656.29,9656.29,9651.34,3.1195730999999998
2018.02.25,04:13,9651.33,9651.34,9651.34,9651.34,0.38400000000000006
2018.02.25,04:14,9612.94,9651.34,9651.34,9612.94,3.7519056499999976
2018.02.25,04:15,9612.2,9612.94,9612.94,9612.21,1.5450999300000001
2018.02.25,04:16,9612.2,9612.21,9612.21,9612.21,2.908182329999999
2018.02.25,04:17,9612.2,9612.21,9612.21,9612.21,0.56956173
2018.02.25,04:18,9612.21,9612.21,9612.21,9612.21,0.8349998599999999
2018.02.25,04:19,9612.2,9612.21,9612.21,9612.21,1.06898145
2018.02.25,04:20,9612.2,9612.21,9612.21,9612.21,1.3034603599999997
2018.02.25,04:21,9612.2,9612.21,9612.21,9612.21,1.214671
2018.02.25,04:22,9612.2,9612.21,9612.21,9612.21,0.73558111
2018.02.25,04:23,9612.2,9612.21,9612.21,9612.21,0.7608
2018.02.25,04:24,9600,9612.21,9612.21,9600.01,4.74310925
2018.02.25,04:25,9592.2,9600,9600,9594.23,5.638531400000003
2018.02.25,04:26,9594.22,9600,9594.23,9600,1.5201046900000001
2018.02.25,04:27,9600,9615.68,9600,9600.04,1.51098691
2018.02.25,04:28,9604.22,9608.71,9607.93,9604.97,0.6318442599999999
2018.02.25,04:29,9594.22,9604.97,9604.97,9594.22,2.09830679
2018.02.25,04:30,9573.88,9594.23,9594.23,9573.88,10.85042941
2018.02.25,04:31,9572,9573.26,9573.26,9572,0.9049312000000002
2018.02.25,04:32,9571.5,9572,9572,9571.51,1.8764421599999996
2018.02.25,04:33,9571.5,9571.51,9571.51,9571.51,2.194872819999999
2018.02.25,04:34,9571.5,9571.51,9571.51,9571.51,1.755787
2018.02.25,04:35,9571.51,9571.51,9571.51,9571.51,0.7685421200000001
2018.02.25,04:36,9571.5,9571.51,9571.51,9571.51,0.39765473999999995
2018.02.25,04:37,9552.96,9571.51,9571.51,9552.96,41.632891679999965
2018.02.25,04:38,9518.69,9552.08,9552.08,9518.7,15.081141059999995
2018.02.25,04:39,9517.42,9518.69,9518.69,9517.42,0.7327967099999999
2018.02.25,04:40,9517.42,9517.43,9517.43,9517.43,1.27065431
2018.02.25,04:41,9514.13,9522.17,9517.43,9521.32,42.16679577
2018.02.25,04:42,9521.31,9521.32,9521.32,9521.32,0.5094333799999999
2018.02.25,04:43,9521.31,9522.43,9521.32,9522.43,1.6140020300000002
2018.02.25,04:44,9521.54,9522.43,9522.43,9521.63,1.30368362
2018.02.25,04:45,9521.01,9521.63,9521.63,9521.01,1.28955916
2018.02.25,04:46,9513,9521,9521,9513.01,0.8749189599999999
2018.02.25,04:47,9513,9528.51,9513.01,9528.51,6.1429070700000015
2018.02.25,04:48,9528.51,9535.6,9528.51,9535.6,3.8830716799999996
2018.02.25,04:49,9535,9535.6,9535.6,9535.01,6.67279739
2018.02.25,04:50,9535.01,9550,9535.01,9550,6.8054451799999995
2018.02.25,04:51,9541.97,9550,9549.99,9542,2.412283339999999
2018.02.25,04:52,9533.07,9542,9542,9534.93,4.635394989999999
2018.02.25,04:53,9533.96,9535,9533.96,9535,0.19049
2018.02.25,04:54,9530.1,9542.87,9535,9534.97,1.9288127199999996
2018.02.25,04:55,9534.95,9535,9535,9535,0.42957944000000003
2018.02.25,04:56,9528.04,9534.99,9534.99,9531.16,0.9577000000000002
2018.02.25,04:57,9528.05,9528.06,9528.06,9528.05,0.69612205
2018.02.25,04:58,9528.05,9528.06,9528.06,9528.05,2.2392468799999996
2018.02.25,04:59,9525,9528.05,9528.05,9525,2.49901775
2018.02.25,05:00,9525,9532.05,9525.01,9532.05,4.74563868
2018.02.25,05:01,9532.05,9542.94,9532.05,9542.91,2.2558962
2018.02.25,05:02,9542.9,9550,9542.9,9550,0.7702
2018.02.25,05:03,9544.85,9550,9550,9549.42,6.44059469
2018.02.25,05:04,9549.28,9575.49,9549.54,9574.14,14.7582794
2018.02.25,05:05,9564.18,9574.13,9574.13,9569.12,2.5407442799999997
2018.02.25,05:06,9569.12,9579.63,9569.12,9579.63,2.5137710600000003
2018.02.25,05:07,9579.68,9579.68,9579.68,9579.68,1.2541063600000002
2018.02.25,05:08,9564.01,9579.67,9579.67,9564.01,2.8017
2018.02.25,05:09,9550,9564.01,9564.01,9562.45,14.939012600000002
2018.02.25,05:10,9559.98,9564.36,9562.45,9559.98,1.4243825099999998
2018.02.25,05:11,9563,9568.95,9563,9568.13,0.26070000000000004
2018.02.25,05:12,9559.93,9567.47,9562.5,9562.09,0.63958476
2018.02.25,05:13,9562.08,9576.14,9562.08,9576.14,0.39270000000000005
2018.02.25,05:14,9570.56,9580,9572.87,9570.56,3.21933507
2018.02.25,05:15,9575,9579.9,9579.9,9575.01,0.24280000000000002
2018.02.25,05:16,9575.02,9576.63,9575.02,9576.28,0.80164073
2018.02.25,05:17,9574.99,9576.28,9576.28,9575,6.445763090000002
2018.02.25,05:18,9562.42,9575,9575,9562.42,5.23706009
2018.02.25,05:19,9550.04,9562.41,9562.41,9553.36,1.8217963199999996
2018.02.25,05:20,9550,9555.08,9553.22,9550,0.8505433200000001
2018.02.25,05:21,9530.1,9552.01,9552,9530.1,4.036739569999998
2018.02.25,05:22,9519.23,9530.1,9530.1,9529.97,2.9353802499999992
2018.02.25,05:23,9529.97,9529.98,9529.98,9529.98,0.5738490900000001
2018.02.25,05:24,9529.97,9529.98,9529.98,9529.97,3.0197819999999993
2018.02.25,05:25,9529.97,9529.98,9529.98,9529.97,2.9547200400000007
2018.02.25,05:26,9518.8,9529.98,9529.97,9529.7,1.6107752700000002
2018.02.25,05:27,9520,9524.35,9524.35,9520.73,0.5570627
2018.02.25,05:28,9501.05,9520.01,9520.01,9501.05,29.401605370000006
2018.02.25,05:29,9451.51,9501.05,9501.05,9451.51,80.69131144000013
2018.02.25,05:30,9451.43,9462.1,9451.51,9460.59,35.463909859999994
2018.02.25,05:31,9460.59,9469.96,9460.59,9469.96,3.5204516900000002
2018.02.25,05:32,9469.95,9469.96,9469.96,9469.95,2.8825253300000004
2018.02.25,05:33,9468.56,9469.95,9469.95,9468.56,16.585019369999998
2018.02.25,05:34,9451.43,9468.57,9468.57,9451.91,5.571267589999998
2018.02.25,05:35,9451.91,9458.35,9451.91,9458.34,10.400736640000002
2018.02.25,05:36,9458.3,9458.35,9458.35,9458.31,3.6829614599999996
2018.02.25,05:37,9451,9458.3,9458.3,9451,3.3077992599999995
2018.02.25,05:38,9431.47,9451.01,9451,9431.47,43.59978961999999
2018.02.25,05:39,9430,9431.48,9431.47,9430.01,6.528081760000001
2018.02.25,05:40,9421,9430,9430,9421,7.140744089999997
2018.02.25,05:41,9420.11,9421.01,9421,9420.11,14.518185250000002
2018.02.25,05:42,9420.12,9440,9420.12,9440,58.272574969999965
2018.02.25,05:43,9436.18,9441.76,9440,9441.76,2.1130923
2018.02.25,05:44,9441.75,9441.76,9441.76,9441.76,1.88973007
2018.02.25,05:45,9441.75,9443.76,9441.76,9443.75,1.7801818199999997
2018.02.25,05:46,9443.75,9443.76,9443.76,9443.75,3.02361005
2018.02.25,05:47,9441,9443.01,9443.01,9441,7.515207409999999
2018.02.25,05:48,9441,9441.01,9441.01,9441.01,2.45226841
2018.02.25,05:49,9441,9441.01,9441,9441,0.33176528000000005
2018.02.25,05:50,9441,9441.01,9441.01,9441.01,3.3276097500000006
2018.02.25,05:51,9441.01,9477.81,9441.01,9477.81,25.92865609000002
2018.02.25,05:52,9469.92,9492.52,9478,9469.92,26.21641052
2018.02.25,05:53,9469.91,9700,9469.92,9504.93,199.5090425899999
2018.02.25,05:54,9499.93,9516.02,9504.94,9507.03,8.111169499999999
2018.02.25,05:55,9507.03,9520.54,9507.03,9511.44,23.120103090000004
2018.02.25,05:56,9483.67,9599.02,9511.44,9506.16,128.40682809000006
2018.02.25,05:57,9495,9506.16,9506.15,9495.72,5.903074770000002
2018.02.25,05:58,9491.16,9504.04,9495.72,9492.68,2.265516559999999
2018.02.25,05:59,9491.15,9549.95,9491.16,9507.44,27.365364970000012
2018.02.25,06:00,9482.83,9508.39,9507.43,9482.83,8.563266589999998
2018.02.25,06:01,9482.13,9494.23,9482.83,9487.22,16.46828534
2018.02.25,06:02,9468.25,9487.29,9487.29,9469.73,3.9350465399999996
2018.02.25,06:03,9468.26,9481.87,9469.27,9481.86,7.6128912400000015
2018.02.25,06:04,9481.86,9481.87,9481.86,9481.87,3.3044968200000002
2018.02.25,06:05,9481.86,9481.87,9481.87,9481.87,5.615563989999999
2018.02.25,06:06,9470.08,9481.87,9481.87,9470.08,3.3205133199999994
2018.02.25,06:07,9456.05,9471.32,9470.24,9456.05,6.65463512
2018.02.25,06:08,9456.06,9462.31,9456.06,9462.31,3.9392414399999995
2018.02.25,06:09,9462.3,9462.31,9462.31,9462.31,4.28822439
2018.02.25,06:10,9462.3,9462.31,9462.31,9462.31,0.9836125700000001
2018.02.25,06:11,9462.3,9477.9,9462.31,9477.9,7.095372000000003
2018.02.25,06:12,9462.35,9479.85,9477.9,9479.85,2.6433199899999993
2018.02.25,06:13,9479.85,9488.73,9479.85,9488.72,9.418322810000003
2018.02.25,06:14,9488.73,9507.98,9488.73,9504.92,12.64552747
2018.02.25,06:15,9484.13,9504.91,9504.91,9492.38,14.39277689
2018.02.25,06:16,9474.81,9492.38,9492.38,9483.64,2.385035179999998
2018.02.25,06:17,9484,9484.09,9484,9484,3.8021655199999995
2018.02.25,06:18,9484.08,9484.09,9484.09,9484.08,1.5095633999999998
2018.02.25,06:19,9484.08,9484.09,9484.09,9484.08,1.8755030600000002
2018.02.25,06:20,9484.08,9484.09,9484.08,9484.09,1.61783147
2018.02.25,06:21,9484.08,9484.09,9484.09,9484.08,0.6664126699999999
2018.02.25,06:22,9484.08,9484.09,9484.08,9484.09,2.68885855
2018.02.25,06:23,9484.08,9484.09,9484.09,9484.09,0.4995
2018.02.25,06:24,9484.08,9484.09,9484.09,9484.08,1.55808381
2018.02.25,06:25,9484.09,9490.84,9484.09,9490.84,4.978868909999999
2018.02.25,06:26,9490.83,9490.84,9490.83,9490.84,4.0218777800000005
2018.02.25,06:27,9490.83,9490.84,9490.83,9490.84,2.6591638600000005
2018.02.25,06:28,9491.99,9494,9492,9494,2.3490618
2018.02.25,06:29,9493.99,9500,9493.99,9499.99,4.816682880000001
