Date,Time,Open,High,Low,Close,Volume
2018.02.25,11:43,1.7856,1.7852,1.7901,1.783,5021.99659442
2018.02.25,11:44,1.7874,1.7874,1.79,1.7842,1266.50180192
2018.02.25,11:45,1.7874,1.7892,1.7892,1.7857,2813.66725483
2018.02.25,11:46,1.7892,1.7889,1.7892,1.7889,650.36460645
2018.02.25,11:47,1.7874,1.7882,1.7882,1.7874,208.45479849
2018.02.25,11:48,1.7882,1.7879,1.7882,1.7822,9459.69414507
2018.02.25,11:49,1.7878,1.787,1.7879,1.7857,474.60703091
2018.02.25,11:50,1.787,1.7802,1.787,1.7802,1097.56859854
2018.02.25,11:51,1.782,1.7802,1.783,1.7785,1214.478
2018.02.25,11:52,1.7819,1.7819,1.7819,1.7819,112.23974409
2018.02.25,11:53,1.7818,1.7809,1.7836,1.7809,423.12434687
2018.02.25,11:54,1.7818,1.7822,1.7822,1.7818,1453.36419853
2018.02.25,11:55,1.7803,1.7775,1.7811,1.7773,768.45735263
2018.02.25,11:56,1.7776,1.7756,1.7776,1.7756,1125.875
2018.02.25,11:57,1.7754,1.7714,1.7754,1.7714,4679.61741572
2018.02.25,11:58,1.77,1.7734,1.7734,1.77,432.65065396
2018.02.25,11:59,1.7729,1.774,1.7747,1.7729,1877.77374739
2018.02.25,12:00,1.7741,1.7719,1.7741,1.7699,540.13626049
2018.02.25,12:01,1.7714,1.7698,1.7736,1.7698,5649.1888346
2018.02.25,12:02,1.7731,1.7693,1.7731,1.7681,651.17389327
2018.02.25,12:03,1.7714,1.778,1.778,1.7714,2739.14432429
2018.02.25,12:04,1.7789,1.7789,1.7789,1.7789,132.42902918
2018.02.25,12:05,1.78,1.7765,1.78,1.7765,612.35955056
2018.02.25,12:06,1.7796,1.7796,1.7796,1.7796,112.37217665
2018.02.25,12:07,1.776,1.7744,1.776,1.7744,467.42952574
2018.02.25,12:08,1.7744,1.7742,1.7744,1.7742,115.28125386
2018.02.25,12:09,1.7732,1.7732,1.775,1.773,2255.77238608
2018.02.25,12:10,1.7718,1.7743,1.7743,1.7703,2508.09639553
2018.02.25,12:11,1.7727,1.7715,1.7727,1.7715,413.53738414
2018.02.25,12:12,1.7733,1.7749,1.7749,1.7733,218.22366071
2018.02.25,12:13,1.7764,1.7771,1.7831,1.7762,9416.14590992
2018.02.25,12:14,1.777,1.7771,1.7778,1.777,4821.71647988
2018.02.25,12:15,1.777,1.7837,1.7837,1.777,11299.12074047
2018.02.25,12:16,1.783,1.7785,1.783,1.7785,308.86525092
2018.02.25,12:17,1.7786,1.7796,1.7796,1.778,830.23751235
2018.02.25,12:18,1.7793,1.7809,1.781,1.7793,1777.96265144
2018.02.25,12:19,1.782,1.79,1.79,1.782,13279.53383025
2018.02.25,12:20,1.79,1.7899,1.79,1.7899,7419.38379775
2018.02.25,12:21,1.7897,1.81,1.8108,1.7897,29526.73707534
2018.02.25,12:22,1.8089,1.8016,1.812,1.8016,7597.16492068
2018.02.25,12:23,1.8016,1.8071,1.8071,1.8016,2598.47168476
2018.02.25,12:24,1.8072,1.81,1.81,1.8018,4931.09266583
2018.02.25,12:25,1.8098,1.805,1.8098,1.8024,7368.55191263
2018.02.25,12:26,1.805,1.8019,1.805,1.8017,4513.26710698
2018.02.25,12:27,1.8019,1.8019,1.8071,1.8004,9643.24396374
2018.02.25,12:28,1.8,1.7982,1.8012,1.7981,1803.63233383
2018.02.25,12:29,1.7982,1.7974,1.7982,1.794,8236.10615201
2018.02.25,12:30,1.7941,1.7941,1.7941,1.7941,949.684579
2018.02.25,12:31,1.7941,1.7932,1.7941,1.7932,4169.70890515
2018.02.25,12:32,1.7929,1.7944,1.7944,1.792,10269.71237805
2018.02.25,12:33,1.792,1.7863,1.792,1.7863,2421.29972618
2018.02.25,12:34,1.7892,1.7861,1.7892,1.7859,6941.78002429
2018.02.25,12:35,1.7892,1.79,1.79,1.7861,4657.62737779
2018.02.25,12:36,1.791,1.791,1.794,1.791,554.5105
2018.02.25,12:37,1.7906,1.7916,1.7916,1.7906,3257.74621637
2018.02.25,12:38,1.7916,1.7927,1.7946,1.7916,520.81112415
2018.02.25,12:39,1.7943,1.7943,1.7943,1.7943,78.8651
2018.02.25,12:40,1.7946,1.7959,1.7962,1.7946,522.51575647
2018.02.25,12:41,1.7959,1.796,1.796,1.7959,1367.13528573
2018.02.25,12:42,1.7964,1.7964,1.7964,1.7964,6
2018.02.25,12:43,1.7981,1.798,1.7981,1.798,131.22851899
2018.02.25,12:44,1.798,1.798,1.798,1.798,111.23470523
2018.02.25,12:45,1.798,1.7982,1.7982,1.798,402.24349691
2018.02.25,12:46,1.7982,1.8,1.8,1.7982,8799.49949686
2018.02.25,12:47,1.8018,1.805,1.805,1.8007,722.54101409
2018.02.25,12:48,1.8017,1.7984,1.803,1.7984,2173.66005146
2018.02.25,12:49,1.7984,1.798,1.7986,1.798,368.95877213
2018.02.25,12:50,1.7981,1.798,1.7981,1.798,139.80051899
2018.02.25,12:51,1.798,1.7977,1.7981,1.796,1104.67709966
2018.02.25,12:52,1.798,1.796,1.7982,1.796,3859.56205282
2018.02.25,12:53,1.7962,1.7964,1.797,1.7962,283.40083642
2018.02.25,12:54,1.7965,1.796,1.7965,1.796,2064.23641722
2018.02.25,12:55,1.7962,1.7964,1.7984,1.7962,3257.45787682
2018.02.25,12:56,1.7964,1.7952,1.8024,1.7946,8609.64380097
2018.02.25,12:57,1.7952,1.79,1.7952,1.79,7672.21343576
2018.02.25,12:58,1.7894,1.78382696,1.7894,1.78382696,4439.37214688
2018.02.25,12:59,1.78382696,1.7852,1.7862,1.78382696,1316.84676569
2018.02.25,13:00,1.785,1.7839,1.785,1.7833,430.68845327
2018.02.25,13:01,1.7839,1.7874,1.7874,1.7839,4614.4588228
2018.02.25,13:02,1.7875,1.7875,1.7906,1.7857,5932.33751917
2018.02.25,13:03,1.7898,1.788,1.79230675,1.788,1712.07177736
2018.02.25,13:04,1.788,1.788,1.788,1.7874,2448.53475868
2018.02.25,13:05,1.788,1.788,1.788,1.788,484.24949491
2018.02.25,13:06,1.7881,1.788,1.791,1.788,1301.93943824
2018.02.25,13:07,1.7908,1.788,1.7908,1.788,297.84926039
2018.02.25,13:08,1.79,1.7909,1.7924,1.788,1393.66577671
2018.02.25,13:09,1.791,1.7971,1.7971,1.791,8548.57422874
2018.02.25,13:10,1.7953,1.7939,1.8016,1.7939,3801.9957406
2018.02.25,13:11,1.7938,1.7913,1.794,1.7913,2195.22725687
2018.02.25,13:12,1.7928,1.7929,1.7929,1.7928,155.5511183
2018.02.25,13:13,1.7932,1.793,1.7932,1.7928,611.51379983
2018.02.25,13:14,1.7911,1.78394986,1.7911,1.78394986,7876.5485326
2018.02.25,13:15,1.7852,1.7886,1.7888,1.7852,1013.60405145
2018.02.25,13:16,1.7887,1.7843,1.79,1.7843,1568.280136
2018.02.25,13:17,1.7875,1.7848,1.79034042,1.7839,5860.60055936
2018.02.25,13:18,1.7839,1.78,1.7839,1.78,13451.65891257
2018.02.25,13:19,1.7801,1.78,1.7801,1.7777,6725.41496123
2018.02.25,13:20,1.7802,1.7799,1.7802,1.7799,174.34692731
2018.02.25,13:21,1.7816,1.7799,1.7816,1.7799,721.25864392
2018.02.25,13:22,1.7799,1.777,1.783,1.777,8998.67559558
2018.02.25,13:23,1.7791,1.7795,1.7798,1.7771,2045.92646684
2018.02.25,13:24,1.7771,1.7786,1.7792,1.777,2488.65167581
2018.02.25,13:25,1.7781,1.7802,1.7802,1.776,5517.1903909
2018.02.25,13:26,1.7802,1.7803,1.7803,1.7802,112.34061675
2018.02.25,13:27,1.7807,1.7807,1.7807,1.7807,42.23684879
2018.02.25,13:29,1.7807,1.7785,1.7808,1.7785,7241.3561533
2018.02.25,13:30,1.777,1.777,1.7785,1.772,2898.80138356
2018.02.25,13:31,1.7785,1.7785,1.7785,1.7785,144.45431543
2018.02.25,13:32,1.7785,1.7799,1.7799,1.7785,1380.58472242
2018.02.25,13:33,1.7799,1.783,1.783,1.7799,957
2018.02.25,13:34,1.783,1.7839,1.7839,1.783,1247.022278
2018.02.25,13:35,1.7857,1.786,1.7861,1.7857,355.47581322
2018.02.25,13:36,1.786,1.7861,1.7861,1.784,1131.49972907
2018.02.25,13:37,1.7861,1.7892,1.79,1.7861,1245.17243113
2018.02.25,13:38,1.7874,1.7886,1.789,1.7861,1974.32698362
2018.02.25,13:39,1.788,1.7865,1.7881,1.7861,2668.15056764
2018.02.25,13:40,1.7861,1.7861,1.7862,1.7861,2072.19213379
2018.02.25,13:41,1.7861,1.7831,1.7861,1.7786,2302.87839425
2018.02.25,13:42,1.7819,1.780263,1.7819,1.778,8948.46484366
2018.02.25,13:43,1.78,1.7801,1.7801,1.78,471.22123858
2018.02.25,13:44,1.7803,1.7803,1.7814,1.778,1367.51403489
2018.02.25,13:45,1.7807,1.7837,1.7837,1.7807,889.65223023
2018.02.25,13:46,1.7839,1.7819,1.7849,1.7819,2335.74818747
2018.02.25,13:47,1.7819,1.7839,1.7839,1.78,4070.31628403
2018.02.25,13:48,1.7838,1.7856,1.7856,1.7838,1010.00009227
2018.02.25,13:49,1.7857,1.7857,1.7857,1.7857,43.50010127
2018.02.25,13:50,1.7872,1.7874,1.7909,1.7872,1256.1232
2018.02.25,13:51,1.7891,1.7893,1.7928,1.7891,2793.86351812
2018.02.25,13:52,1.7921,1.7896,1.7921,1.7892,685.30221513
2018.02.25,13:53,1.7927,1.7927,1.7927,1.7927,1180.48929006
2018.02.25,13:54,1.7925,1.7874,1.7927,1.7874,3036.91913261
2018.02.25,13:55,1.7891,1.7875,1.7909,1.785,1815.43210192
2018.02.25,13:56,1.7862,1.7884,1.7884,1.7862,121.83180497
2018.02.25,13:57,1.7892,1.7892,1.7892,1.7892,30
2018.02.25,13:58,1.791,1.7927,1.7927,1.791,3370.19758167
2018.02.25,13:59,1.7925,1.7925,1.7927,1.7898,2369.65857197
2018.02.25,14:00,1.7925,1.791,1.7925,1.789,2922.45978609
2018.02.25,14:01,1.7892,1.791,1.791,1.7881,1661.12958646
2018.02.25,14:02,1.7893,1.7871,1.7893,1.787,1238.03018079
2018.02.25,14:03,1.7892,1.7892,1.791,1.788,906.78180192
2018.02.25,14:04,1.788,1.7908,1.7908,1.788,539.67064334
2018.02.25,14:05,1.7888,1.788,1.7902,1.788,5107.39509127
2018.02.25,14:06,1.7874,1.7856,1.7892,1.7831,6754.9512577
2018.02.25,14:07,1.7856,1.7857,1.7857,1.7852,2139.53459936
2018.02.25,14:08,1.7873,1.789,1.7891,1.7857,1835.68255929
2018.02.25,14:09,1.7873,1.7885,1.7885,1.7873,411.90063224
2018.02.25,14:10,1.7858,1.7892,1.7893,1.7858,321.69620828
2018.02.25,14:11,1.7888,1.7857,1.7888,1.7857,350
2018.02.25,14:12,1.7875,1.789,1.789,1.7875,270.79350016
2018.02.25,14:13,1.7889,1.789,1.789,1.787,2136.79429849
2018.02.25,14:14,1.7879,1.789,1.789,1.7875,5365.79429849
2018.02.25,14:15,1.789,1.7909,1.791,1.7878,4491.94961899
2018.02.25,14:16,1.7908,1.7908,1.7908,1.7908,111.67569379
2018.02.25,14:17,1.7908,1.7908,1.7908,1.7908,149.68192986
2018.02.25,14:18,1.7908,1.7901,1.7908,1.7901,151.68192986
2018.02.25,14:19,1.7901,1.789,1.7908,1.789,3714.68192986
2018.02.25,14:20,1.7908,1.7908,1.7908,1.7908,111.68192986
2018.02.25,14:21,1.79,1.7876,1.79,1.7876,270.50132686
2018.02.25,14:22,1.7876,1.79,1.79,1.7876,133.68192986
2018.02.25,14:23,1.79,1.79,1.79,1.79,1188.73735507
2018.02.25,14:24,1.79,1.7878,1.79,1.7875,8956.65818753
2018.02.25,14:25,1.7878,1.79,1.79,1.7878,224.11792986
2018.02.25,14:26,1.79,1.79,1.79,1.79,111.69440411
2018.02.25,14:27,1.7885,1.7896,1.7896,1.7885,108.79264181
2018.02.25,14:28,1.7896,1.7899,1.7899,1.7896,4342.95812439
2018.02.25,14:29,1.7899,1.7899,1.7899,1.7898,991.91920229
2018.02.25,14:30,1.7899,1.7899,1.79,1.7899,166.55306384
2018.02.25,14:31,1.7899,1.79,1.79,1.7899,629.58998118
2018.02.25,14:32,1.79,1.79,1.79,1.7899,5349.62556942
2018.02.25,14:33,1.79,1.7909,1.7909,1.79,13540.81193338
2018.02.25,14:34,1.791,1.79,1.791,1.79,1620.035892
2018.02.25,14:35,1.791,1.79,1.791,1.7899,773.20854124
2018.02.25,14:36,1.79,1.79,1.79,1.79,634.76721317
2018.02.25,14:37,1.7927,1.7929,1.793,1.791,1862.69025222
2018.02.25,14:38,1.793,1.793,1.793,1.793,1241.4887091
2018.02.25,14:39,1.793,1.7978,1.7989,1.793,29479.24449109
2018.02.25,14:40,1.7978,1.7978,1.799,1.7978,8766.40463511
2018.02.25,14:41,1.7978,1.7987,1.7987,1.7956,516.14961228
2018.02.25,14:42,1.799,1.799,1.8,1.7987,8807.78667964
2018.02.25,14:43,1.799,1.8,1.8,1.7982,5093.24174793
2018.02.25,14:44,1.7999,1.7999,1.8,1.7999,301.51803974
2018.02.25,14:45,1.8,1.8062,1.8074,1.7999,10420.53491252
2018.02.25,14:46,1.8062,1.8074,1.811,1.8062,31039.32078917
2018.02.25,14:47,1.8074,1.805,1.8074,1.805,247.93779121
2018.02.25,14:48,1.8071,1.805,1.8071,1.805,639.92120591
2018.02.25,14:49,1.8035,1.8035,1.8035,1.8035,4555.6812992
2018.02.25,14:50,1.8035,1.8035,1.8035,1.8035,150.99395083
2018.02.25,14:51,1.804,1.8138,1.8138,1.8035,31895.78771548
2018.02.25,14:52,1.8132,1.8199,1.8199,1.813,20367.22763046
2018.02.25,14:53,1.8162,1.8199,1.82,1.815,7327.75593027
2018.02.25,14:54,1.82,1.8199,1.8207,1.8199,11042.34116322
2018.02.25,14:55,1.8199,1.8238,1.8238,1.8168,3509.74412269
2018.02.25,14:56,1.8237,1.822,1.8248,1.8214,1612.52141352
2018.02.25,14:57,1.822,1.818,1.824,1.8163,3793.1240544
2018.02.25,14:58,1.8196,1.8199,1.822,1.8161,4012.94730001
2018.02.25,14:59,1.8185,1.8225,1.8225,1.818,2147.00301183
2018.02.25,15:00,1.8198,1.8163,1.8198,1.8162,1759.94768833
2018.02.25,15:01,1.8158,1.8158,1.81780852,1.8158,802.42258497
2018.02.25,15:02,1.8177,1.8177,1.8181,1.8158,2333.70852445
2018.02.25,15:03,1.8177,1.8177,1.8179,1.8177,5744.45593151
2018.02.25,15:04,1.8179,1.8177,1.8179,1.8177,1513.14789817
2018.02.25,15:05,1.8179,1.8177,1.8187,1.8177,1681.50683677
2018.02.25,15:06,1.8187,1.8186,1.8187,1.8181,906.52695773
2018.02.25,15:07,1.8187,1.8193,1.8217,1.8187,2751.43313426
2018.02.25,15:08,1.8181,1.8202,1.8202,1.8181,10294.15761375
2018.02.25,15:09,1.8202,1.82,1.8228,1.82,2372.8333421
2018.02.25,15:10,1.82,1.82,1.82,1.8198,1047.22076638
2018.02.25,15:11,1.82,1.82,1.82,1.8198,767.1601
2018.02.25,15:12,1.8198,1.82,1.82,1.8186,807.66500585
2018.02.25,15:13,1.821,1.8208,1.821,1.8208,210.63452772
2018.02.25,15:14,1.81940676,1.81940676,1.81940676,1.81940676,352.1215855
2018.02.25,15:15,1.81940676,1.81940676,1.81940676,1.81940676,109.92634935
2018.02.25,15:16,1.81940676,1.818,1.81940676,1.818,677.39634935
2018.02.25,15:17,1.8177,1.8162,1.8177,1.8158,516.05154146
2018.02.25,15:18,1.8161,1.8158,1.8161,1.8158,2675.48395854
2018.02.25,15:19,1.8158,1.8158,1.8158,1.8158,530
2018.02.25,15:20,1.8158,1.8158,1.8158,1.8158,2133.95245682
2018.02.25,15:21,1.8158,1.8158,1.8161,1.8158,3345.94997828
2018.02.25,15:22,1.8158,1.8156,1.8158,1.8156,6004.34371556
2018.02.25,15:23,1.8144,1.8118,1.8144,1.8118,278.3836565
2018.02.25,15:24,1.8112,1.8112,1.8119,1.8112,572.48914134
2018.02.25,15:25,1.8138,1.8163,1.8163,1.8138,2506.06151938
2018.02.25,15:26,1.8163,1.818,1.8181,1.8163,1363.67396796
2018.02.25,15:27,1.818,1.818,1.818,1.818,332.4931965
2018.02.25,15:28,1.818,1.8209,1.8219,1.818,17726.1331219
2018.02.25,15:29,1.8209,1.82,1.8209,1.82,636.36960158
2018.02.25,15:30,1.82,1.8186,1.82,1.8165,7750.3592486
2018.02.25,15:31,1.8165,1.817,1.8189,1.816,4155.28339502
2018.02.25,15:32,1.8145,1.8116,1.8145,1.8116,4953.14029866
2018.02.25,15:33,1.8116,1.8089,1.8116,1.8068,11445.22388227
2018.02.25,15:34,1.8089,1.8061,1.8089,1.8041,2149.91887222
2018.02.25,15:35,1.8061,1.806,1.8072,1.806,2499.22093239
2018.02.25,15:36,1.8085,1.8041,1.8085,1.8041,130.1142328
2018.02.25,15:37,1.806,1.8044,1.8097,1.8044,8028.13913102
2018.02.25,15:38,1.8043,1.8043,1.8043,1.8043,110.85245538
2018.02.25,15:39,1.8044,1.80330146,1.8044,1.8032,1501.36078557
2018.02.25,15:40,1.8034,1.8,1.8034,1.8,3300.30784491
2018.02.25,15:41,1.8,1.797,1.8,1.793,5127.16732073
